cust_unique_id,age,gender,ethnicity_group,geo_region,net_salary,other_income,observed_income,housing_spend,childcare_spend,gambling_spend,observed_surplus,credit_score,savings_bal_lbg,annual_net_savings_lbg
242,25,M,White Other,Southwest,46097.65,8417.29,54514.94,20605.95,0,0,33908.99,1540.89,6134.79,14060.51
243,21,M,White British,North,55578.67,9640.29,65218.96,26346.13,0,0,38872.83,1638.26,0,17447.11
244,67,F,White British,Southwest,52225.66,NA,52225.66,18966.5,0,0,44096.41,1781.82,1777351.14,29324.29
245,31,F,White British,Southeast,62431.44,18980.77,81412.21,27889.09,10375.07,0,43148.06,1796.27,248969.12,20346.74
246,53,F,Other,Midlands,42991.39,0,42991.39,NA,0,544.49,42446.9,1425.76,683441.69,0
247,33,M,South Asian,Scotland,42967.11,NA,42967.11,19050.36,0,0,23916.75,1415.92,178349.25,14024.55
248,56,M,White British,Southeast,68192.89,20263.6,88456.49,29930.28,0,0,58526.21,2024.68,1758990.09,32937.91
249,44,F,White British,Southeast,65110.07,19910.81,85020.89,26068.83,0,0,58952.05,2045.94,1085348.19,30264.32
250,21,M,White British,Southeast,68859.82,19658.21,88518.03,28897.92,0,0,59620.11,2095.47,0,20722.03
251,49,M,White British,Scotland,55924.23,10005.94,65930.17,23399.72,0,0,42530.45,1773.54,980954.11,26627.76
252,64,F,White British,Scotland,51457.77,14497.26,65955.02,20350.23,0,0,45604.8,1806.34,1700629.62,33476.87
253,58,F,White British,Southeast,62510.96,NA,62510.96,25619.26,0,0,55660.94,2026.51,1776363.16,35125.6
254,31,F,White British,Southeast,61815.45,17517.9,79333.34,25757.66,0,0,53575.69,1998.31,314377.49,21452.5
255,46,F,White British,Southeast,61851.62,18974.1,80825.72,26274.85,0,0,54550.87,1978.6,1108675.49,29506.16
256,28,M,White British,Southeast,67814.06,NA,67814.06,NA,0,0,67814.06,1930.4,154938,21353.14
257,41,F,White British,Southeast,63145.92,19683.37,82829.29,29193.63,0,0,53635.66,1925.93,836370.77,25757.64
258,38,F,White British,Southeast,63699.59,20826.64,84526.24,NA,0,0,84526.24,1999.27,695380.35,27774.44
259,20,M,Afro-Carribbean,Scotland,42968.86,NA,42968.86,19813,0,0,23155.85,1382.73,0,16603.43
260,48,M,White British,Southeast,69158.94,21805.15,90964.09,NA,0,0,90964.09,2152.19,1406743.58,32840.61
261,66,M,White British,Southeast,71682.33,20223.42,91905.75,NA,0,0,91905.75,2187.42,2581275.31,25294.36
262,65,M,White British,Southeast,69020.87,18302.55,87323.43,27519.97,0,0,59803.46,2069.35,2316985.4,24254.04
263,39,F,White British,Southeast,59581.35,16090.58,75671.92,25767.81,0,0,49904.11,1889.05,677183.31,27188.2
264,18,M,White British,Scotland,51345.3,NA,51345.3,22481.84,0,0,38137.15,1686.67,0,17569.29
265,34,F,Afro-Carribbean,Midlands,40525.37,0,40525.37,NA,0,0,40525.37,1397.53,193861.2,15101.01
266,31,M,White British,Scotland,-1000,9062.41,63348.9,25410.71,0,0,37938.18,1684.19,220003.09,19727.81
267,16,M,White Other,Southeast,54913.39,17491.06,72404.45,NA,0,0,72404.45,1771.65,0,16103.49
268,40,F,White British,Scotland,49328.43,11143.66,60472.09,20513.32,0,0,39958.77,1674.92,574907.54,25100.14
269,55,M,White British,Midlands,60030.33,11261.72,71292.06,23095.69,0,0,48196.37,1862.66,1385993.76,25258.52
270,67,M,South Asian,Scotland,51315.43,8251.09,59566.53,20486.34,0,0,39080.19,1721.37,1562725.65,33323.85
271,48,F,White British,Southeast,65069.25,19053.11,84122.36,NA,0,0,84122.36,2029.52,1270186.75,32954.31
272,37,F,White British,Southeast,60690.92,NA,60690.92,27675.63,0,0,50917.98,1951.61,589295.9,22479.3
273,63,F,White British,Scotland,50496.46,NA,50496.46,NA,0,0,50496.46,1828.01,1619101.75,29726.51
274,23,M,White British,Southeast,68632.96,NA,68632.96,30059.76,0,0,57072.41,2010.38,0,20786.17
275,32,M,White British,Southeast,64350.12,18172.28,82522.4,30008.44,0,0,52513.96,1953.33,356052.28,21993.62
276,31,M,White British,Southwest,53936.88,12122.29,66059.18,25727.93,0,0,40331.24,1688.27,230565.24,0
277,66,M,White British,North,56137.36,13179.8,69317.16,24805.95,0,0,44511.22,1771.59,1748953.08,30642
278,54,F,White British,Scotland,49948.43,NA,49948.43,20582.04,0,0,39012.52,1635.44,1078198.72,24756.04
279,46,F,South Asian,Scotland,41153.58,0,41153.58,NA,10513.46,0,30640.12,1270,256988.79,16791.51
280,34,F,White British,Southeast,62519.05,18883.07,81402.12,26412.07,8929.02,0,46061.03,1813.22,400806.2,22975.93
281,30,F,White British,Wales,45560.96,8290.25,53851.21,NA,0,0,53851.21,1483.01,148224.21,16110.12
282,55,F,White British,Southeast,64016.04,19087.21,83103.25,25941.11,0,501.77,56660.36,1995.41,1641093.66,33209.15
283,22,M,White British,Midlands,48688.54,10009.92,58698.46,23367.27,0,0,35331.19,1615.34,0,16940.2
284,36,M,South Asian,Southeast,62423.13,19058.24,81481.37,28568.23,0,0,52913.14,1912.07,561389.7,26863.81
285,33,M,White British,Wales,56479.75,11107.38,67587.13,23138.04,0,0,44449.09,1813.53,342583.46,22470.18
286,59,M,White British,Southeast,70017.54,19704.19,89721.73,26645.19,0,0,63076.54,2126.63,2078714.98,26998.77
287,65,M,South Asian,Scotland,47205.78,9264.02,56469.81,15924.94,0,0,40544.86,1701.64,1550310.86,0
288,56,M,Afro-Carribbean,Southeast,60567.79,19337.62,79905.41,24313.93,0,0,55591.48,1986.4,1665553.76,33934.4
289,20,M,South Asian,Southeast,60454.67,20748.09,81202.75,30131.65,0,0,51071.1,1895.24,0,20806.35
290,52,F,White British,Southeast,64880.37,18360.89,83241.26,NA,0,0,83241.26,2088.5,1545570.35,0
291,63,M,White British,Midlands,59785.34,9155.51,68940.86,23364.6,0,0,45576.25,1781.55,1661865.45,34753.14
292,40,F,White British,Southwest,49393.7,10236.74,59630.44,NA,0,0,59630.44,1685.59,541833.9,17258.99
293,27,M,South Asian,Southeast,57072.71,16698.62,73771.33,NA,0,0,73771.33,1823.57,93424.11,20229.18
294,65,M,White Other,Scotland,54018.94,NA,54018.94,20389.65,0,0,47234.12,PROMO34,1810075.07,32257.39
295,56,9999,White British,Southeast,72782.02,19918.48,92700.51,NA,0,0,92700.51,2160.4,1876994.83,38956.11
296,32,M,White British,Scotland,55881.46,8569.13,64450.59,23298.57,0,0,41152.02,1689.44,276657.81,18263.21
297,36,F,White British,Midlands,44101.41,0,44101.41,17172.61,0,0,26928.8,1436.94,278678.29,14888.79
298,60,F,White British,Southeast,67178.68,19179.83,86358.51,28998.75,0,0,57359.76,2050.16,1942630.98,35152.19
299,25,F,White British,Southeast,58613.88,19615.49,78229.37,29153.03,0,0,49076.34,1908.63,540.08,18094.74
300,65,F,White British,Wales,52121.37,11496.5,63617.87,19780.38,0,0,43837.49,1772.61,1679621.85,35156.44
301,34,M,White British,Scotland,56545.05,11647.11,68192.16,NA,0,0,68192.16,1787.2,368519.21,21499.31
302,28,9999,White British,Scotland,50268.23,11816.59,62084.82,NA,0,0,62084.82,1686.78,117768.79,0
303,21,F,White British,Southwest,48217.96,8091.71,56309.68,23340,0,0,32969.68,1590.46,0,16655.16
304,53,M,White British,Midlands,56182.37,10633.2,66815.57,NA,0,0,66815.57,1789.91,1214168.17,23987.56
305,21,F,White Other,Southeast,53445.82,17691.26,71137.08,25656.69,0,0,45480.4,1835.36,0,20312.87
306,40,F,White British,Southwest,52494.68,10804.48,63299.16,23749.34,0,0,39549.82,1656.16,563275.39,21048.24
307,17,M,White British,Scotland,49413.5,13213.42,62626.92,NA,0,0,62626.92,1570.59,0,13694.85
308,40,F,White British,Southeast,60758.71,20777.63,81536.34,28803.07,0,0,52733.27,1961.15,768374.86,0
309,60,M,White Other,Scotland,52014.6,8216.71,60231.31,19733.27,0,0,40498.04,1717.14,1354659.75,29574.85
310,68,M,White British,Southeast,70718.18,19651.88,90370.05,28943.18,0,0,61426.88,2147.91,2558881.85,29999.3
311,36,Other,White British,Southwest,46766.33,8253.09,55019.43,21427.68,0,0,33591.75,1586.65,354784.18,16872.34
312,20,Other,White British,Midlands,47840.24,NA,47840.24,NA,0,0,47840.24,1603.32,0,11642.97
313,22,9999,White British,Scotland,49616.13,10115.43,59731.56,24176.31,0,0,35555.25,1640.2,0,14461.09
314,56,F,White British,Midlands,55188.73,11316.36,66505.1,21361.86,0,0,45143.24,1837.75,1345537.78,28936.98
315,16,M,White British,Southwest,50944.74,9917.88,60862.61,25270.08,0,0,35592.53,1586.24,0,12828.68
316,45,F,White British,Scotland,47200.87,9514.72,56715.59,20331.57,0,0,36384.02,1634.91,696923.46,18541.25
317,4,F,White British,Southeast,61048.21,17573.91,78622.12,28977.42,0,0,49644.71,1847.3,240332.83,24296.07
318,22,F,White British,Southeast,59165.78,NA,59165.78,29753.07,0,0,45848.49,1836.97,0,0
319,44,M,White British,Wales,55455.25,9988.51,65443.77,23295.85,0,0,42147.92,1746.32,765129.09,26811.22
320,57,F,White British,Southeast,62065.96,17952.72,80018.68,NA,0,0,80018.68,2067.35,1744325.94,31271.09
321,18,F,White British,Scotland,45083.85,10011,55094.85,22293.84,0,0,32801.01,1573.71,0,16215.47
322,64,F,Other,Southeast,54733.39,17772.16,72505.55,23068.09,0,0,49437.46,1909.03,1850131.67,32075.47
323,28,Other,South Asian,Southwest,39175.78,0,39175.78,17170.91,0,0,22004.88,1348.46,65867.03,16945.89
324,25,F,White British,Southeast,58194.35,19961.29,78155.64,28931.04,0,0,49224.6,1894.24,1700.3,21201.25
325,26,Other,Other,Southwest,38879.64,0,38879.64,NA,0,0,38879.64,1302.64,23150.49,8684.92
326,34,F,White British,Scotland,47401.07,10620.33,58021.4,20791.79,0,0,37229.61,1663.43,324020.08,20722.14
327,52,F,White British,North,51418.62,10285.14,61703.76,21234.16,0,0,40469.6,1720.9,1039785.75,27402.12
328,37,M,South Asian,Southeast,-1000,16375.54,74808.21,NA,0,0,74808.21,1886.64,587868.96,23703.33
329,40,M,South Asian,Southeast,60056.71,14521.22,74577.93,25942.14,0,503.2,48132.59,1887.64,698892.17,24539.87
330,48,M,White British,Scotland,60077.87,12203.34,72281.21,26445.24,0,0,45835.98,1802,1014008.02,25549.02
331,33,M,White British,Southeast,68603.41,21704.94,90308.35,NA,0,0,90308.35,2138.03,485813.14,28114.42
332,27,F,White British,Southeast,59531.3,16847.89,76379.19,26075.59,0,0,50303.6,1919.04,102121.47,25068.39
333,40,F,White British,Southeast,61825.78,16763.2,78588.97,NA,0,0,78588.97,1918.25,758848.45,27197.7
334,4,F,White British,North,45289.76,7891.08,53180.83,21891.37,0,0,31289.46,1483.61,0,14517.19
335,36,F,White British,Southeast,63399.39,18124.39,81523.78,NA,0,0,81523.78,1953.1,579160.19,22761.65
336,26,M,White British,Southeast,67294.46,18217.22,85511.68,31563.91,0,0,53947.77,1999.94,51764.89,19732.25
337,56,M,White British,Southeast,72352.29,19257.12,91609.41,26530.85,0,0,65078.56,2183.15,1959275.05,38639
338,56,M,White British,North,56750.78,12113.01,68863.79,22220.31,0,0,46643.47,1862.45,1384192.76,29515.58
339,47,F,Afro-Carribbean,Southeast,55300.94,NA,55300.94,22025.72,0,0,49093.58,1861.33,1042055.95,27212.96
340,55,M,White British,Scotland,56066.07,11000.19,67066.26,22540.57,0,0,44525.69,1776.28,1278855.53,27948.27
341,63,F,White British,Southeast,63691.28,NA,63691.28,22166.96,0,0,59525.04,2055.84,2182453.11,26106.28
342,62,F,White British,Southeast,68667.63,21943.96,90611.59,29879.11,0,0,60732.48,2078.7,2184478.66,25077.03
343,58,M,White Other,Southwest,48500.53,12222.41,60722.94,18983.99,0,0,41738.95,1686.98,1316850.33,28922.42
344,18,M,White British,Wales,54864.58,8909,63773.58,25036.21,0,0,38737.36,1636.92,0,0
345,68,F,White Other,Midlands,45384.21,8143.67,53527.88,18176.56,0,0,35351.32,1600.09,1440885.94,26593.51
346,60,M,South Asian,Scotland,48093.04,NA,48093.04,18161.74,0,0,38995.1,1695.33,1294894.29,28520.66
347,35,F,White British,Southwest,54350.9,10225.21,64576.11,22331.55,0,0,42244.56,1738.61,410779.33,20132.56
348,62,F,White British,Scotland,50086.81,8845.33,58932.14,18056.71,0,0,40875.43,1725.45,1440126.01,27889.15
349,30,M,White British,Southeast,70964.65,20418.88,91383.53,NA,0,0,91383.53,2078.7,302410.44,23326.11
350,62,F,White British,Southeast,68639.36,19824.73,88464.09,25450.83,0,0,63013.25,2161.78,2261135.91,30140.74
351,20,M,South Asian,Scotland,-1000,NA,40056.55,NA,0,0,40056.55,1322.65,0,0
352,53,M,South Asian,North,48484.38,10944.93,59429.31,20334.35,0,0,39094.96,1682.63,1035657.78,28795.03
353,45,M,Other,Southeast,58970.3,16578.99,75549.29,28425.37,0,0,47123.92,1804.58,903939.69,0
354,66,F,Other,Scotland,45396.63,NA,45396.63,16663.27,0,0,35797.27,1593.4,1388272.05,27813.01
355,38,F,White British,Southeast,63865.43,18084.25,81949.69,NA,0,0,81949.69,1900.76,648037.89,26500.97
356,21,F,White British,Southeast,62992.92,19968.37,82961.3,NA,0,0,82961.3,1918.24,0,19071.27
357,20,M,White British,Southeast,79815.01,21500.62,101315.62,36371.25,0,0,64944.37,2214.58,0,25624.81
358,53,M,White British,Scotland,58516.51,13637.35,72153.86,24068.28,0,0,48085.58,1881.01,1299025.98,29775.45
359,25,M,South Asian,Southeast,63025.83,NA,63025.83,NA,13406.25,0,49619.58,1694.41,3637.57,18764.24
360,17,F,South Asian,Midlands,38299.34,0,38299.34,NA,0,0,38299.34,1294.32,0,10404.16
361,50,M,White British,Scotland,55765.25,12093.3,67858.54,20704.74,0,0,47153.8,1875.48,1132587.71,28305.46
362,36,M,White British,Wales,53371.62,NA,53371.62,NA,0,0,53371.62,1796.1,464020.85,26518.37
363,19,F,South Asian,Southeast,53070.08,16936.24,70006.33,25164.2,0,0,44842.12,1828.26,0,19393.77
364,48,M,White British,Southeast,70952.18,19970.29,90922.48,NA,0,0,90922.48,2155.54,1387332.72,31496.84
365,57,F,White British,Scotland,50767.67,9747.68,60515.36,20514.17,0,0,40001.18,1706.53,1222535.04,28365.53
366,62,M,White British,Southeast,71990.13,18972.28,90962.41,29733.84,0,0,61228.57,2113.2,2195305.93,26718.42
367,65,M,White Other,Wales,50614.61,9330.83,59945.44,16893.48,0,0,43051.96,1744.14,1647879.23,30836.19
368,53,F,White British,Southeast,67939.43,19140.82,87080.25,26271.31,0,0,60808.94,2130.1,1652184.77,35094.61
369,66,F,White British,Southeast,68553.99,19139.74,87693.73,23940.44,0,500.09,63253.2,2183.15,2516368.26,27257.44
370,34,F,White British,Scotland,52008.96,9242.24,61251.2,21172.33,0,0,40078.86,1655.92,351975.83,20439.18
371,55,F,White British,Scotland,51358.74,9420.24,60778.98,18579.78,0,0,42199.2,1729.56,1212409.98,25474.96
372,59,M,White British,Southeast,70726.96,18661.29,89388.24,28463.36,0,0,60924.89,2119.32,2005372.35,0
373,50,M,White British,Midlands,56527.36,13110.96,69638.32,24490.15,0,501.92,44646.25,1783.89,1072943.16,25488.19
374,17,M,White British,Southeast,63796.13,20557.71,84353.84,29147.4,0,0,55206.44,1979.05,0,21028.88
375,36,F,White British,Southeast,64577.86,17933.97,82511.83,30452.82,0,0,52059.01,1901.77,554727.61,25362.79
376,62,F,White British,Southeast,70091.01,20233.41,90324.42,26992.55,0,0,63331.87,2117.95,2272933.27,26561.78
377,32,F,White British,Southeast,62936.37,18380.71,81317.08,26670.73,0,0,54646.35,1946.18,373549.13,0
378,31,M,White British,Scotland,54787.94,11097.67,65885.61,NA,0,0,65885.61,1682.05,241507.35,17333.49
379,4,9999,White British,Scotland,46080.2,10955.94,57036.14,19768.79,0,0,37267.35,1661.83,603032.68,23545.55
380,19,F,White British,Wales,47384.04,8391.33,55775.37,NA,0,0,55775.37,1565.26,0,14591.51
381,49,F,White British,Southwest,-1000,10924.31,62383.59,22943.15,0,503.36,38937.08,1655.69,892760.35,20371.63
382,22,M,South Asian,Southwest,45334.25,9908.5,55242.75,22937.65,0,521.53,31783.56,1498.7,0,13082.54
383,44,F,White British,Wales,49222.96,9181.84,58404.8,NA,0,0,58404.8,1643.65,706260.79,23726.43
384,65,M,White British,Southeast,69300.8,20492.05,89792.84,28727.05,0,0,61065.79,2115.64,2368174.4,28466.68
385,22,F,White British,Midlands,48883.35,8180.42,57063.76,NA,0,0,57063.76,1628.89,0,14812.25
386,37,F,White British,North,47154.38,12572.97,59727.35,NA,0,0,59727.35,1707.66,452616.82,22836.73
387,57,F,White British,Scotland,49406.47,12107.7,61514.18,NA,0,0,61514.18,1697.09,1284872.51,29381.91
388,53,M,White British,Scotland,57828.49,11522.69,69351.19,NA,0,0,69351.19,1824.89,1268215.16,27743.52
389,38,M,South Asian,Southeast,65605.94,18482.68,84088.62,NA,0,0,84088.62,2006.94,701355.63,30256.67
390,20,M,White British,Southwest,53024.41,13807.54,66831.95,NA,0,0,66831.95,1777.58,0,15872.77
391,24,M,White British,Scotland,52879.69,10506.27,63385.95,NA,0,0,63385.95,1670.35,0,16176.5
392,36,M,White British,North,61328.38,NA,61328.38,NA,8366.05,0,52962.33,1763.8,440535.23,22675.3
393,63,F,Afro-Carribbean,Southeast,55560.09,19255.96,74816.05,22274.87,0,0,52541.19,1966.81,1929711.79,38328.43
394,29,M,White British,Scotland,56484.7,10438.97,66923.66,26526.26,0,0,40397.41,1743.97,159257.22,20203.37
395,44,M,White British,Scotland,55585.45,10956.99,66542.43,25539.96,12848.83,0,28153.64,PROMO34,499798.87,18823.74
396,20,F,White British,Wales,75786.98,13236.84,89023.82,30067.34,0,0,58956.48,2082.91,0,0
397,44,M,White British,Scotland,57017,11394.79,68411.8,22481.97,13828.46,0,32101.37,1545.38,574486.59,21128.14
398,47,M,White British,Southeast,68127.74,NA,68127.74,29545.84,0,0,58045.32,2017.61,1234242.99,34060.27
399,36,F,South Asian,Scotland,40642.38,0,40642.38,15449.42,0,0,25192.96,PROMO34,255950.51,16376.26
400,32,9999,White British,Scotland,48047.31,10272.28,58319.59,22849.87,0,0,35469.72,1635.27,245839.85,0
401,40,F,White British,Southeast,65618.51,16587.72,82206.23,29187.14,0,0,53019.09,PROMO34,774717.48,27363.26
402,25,F,White British,Scotland,49981.35,13718.63,63699.98,26217.81,0,0,37482.17,1638.35,7204.95,17199.65
403,28,F,White British,Southeast,60625.16,16813.27,77438.42,25364.1,0,0,52074.32,1913.9,154432.93,22272.96
404,57,F,White British,Southwest,51548.87,10721.95,62270.82,21876.75,0,0,40394.07,1746.38,1232091.83,26446.63
405,26,F,White British,Southeast,59072.54,20887.52,79960.06,NA,0,0,79960.06,1945.55,56615.13,19052.99
406,39,M,White British,Scotland,54909.6,NA,54909.6,NA,0,0,54909.6,1732.21,592690.32,24701.02
407,53,M,South Asian,Scotland,47401.04,11161.94,58562.98,NA,0,0,58562.98,1625.55,984773.58,24046.12
408,58,F,White British,Southeast,67003.91,21548.61,88552.52,26694.06,0,0,61858.47,2131.95,1983838.3,37667.51
409,62,F,White British,Southeast,65816.06,18586.07,84402.13,24495.83,0,0,59906.3,2125.12,2151147.29,24812.01
410,65,F,White British,Southeast,67579.74,21142.28,88722.03,28991.85,0,0,59730.17,2121.78,2315401.91,26785.8
411,36,F,White British,Wales,49008.77,13077.49,62086.26,22103.57,0,501.51,39481.17,1698.79,416131.28,19111.49
412,42,M,White British,Scotland,55990.05,8932.75,64922.8,NA,0,0,64922.8,1784.52,716033.22,20125.98
413,65,M,White Other,Southeast,65683.38,20512.32,86195.7,26669.37,0,0,59526.33,2090.5,2309955.98,30280.56
414,36,F,White British,Southeast,60358.32,17357.98,77716.3,26590.57,0,0,51125.73,1961.73,548582.37,27103.11
415,22,M,White British,Scotland,51385.11,10405.55,61790.66,25165.18,0,501.8,36123.68,1577.39,0,13759.11
416,49,M,White British,Southwest,56358,13394.83,69752.83,18310.19,0,0,51442.65,1911.71,1187407.7,27493.14
417,22,M,White British,Scotland,53304.51,11832.95,65137.46,27779.91,0,0,37357.55,1610.64,0,13132.87
418,26,F,White Other,Scotland,38541.59,NA,38541.59,20348.46,0,0,18193.13,1270,21979.4,10361.22
419,41,M,White British,Southeast,66007.4,16203.13,82210.53,NA,0,0,82210.53,2017.13,847817.93,25385.61
420,24,M,White British,Midlands,49686.22,12191.72,61877.94,NA,0,0,61877.94,1666.63,0,18988.76
421,31,M,White British,Midlands,55038.31,10175.6,65213.91,28079.71,0,0,37134.19,1627.67,219936.79,0
422,64,F,White British,Southwest,49599.73,8381.58,57981.31,17894.87,0,0,40086.44,1716.29,1487628.97,27782.18
423,22,F,White British,Southeast,61929.16,NA,61929.16,NA,0,0,61929.16,1943.52,0,19952.25
424,50,M,South Asian,Southeast,64595.37,17749.24,82344.61,24372.97,0,0,57971.64,2057.06,1400926.51,33169.28
425,61,F,South Asian,Scotland,43657.51,0,43657.51,NA,0,0,43657.51,1379.75,880635.3,20419.98
426,64,F,White British,Midlands,50509.09,NA,50509.09,16508.67,0,0,41070.7,1752.8,1525094.96,29512.13
427,66,F,White British,Southeast,65723.84,NA,65723.84,27258.3,0,0,59265.17,2073.72,2349131.25,25982.54
428,58,M,White British,Scotland,57899.34,10351.25,68250.59,23743.72,0,0,44506.87,1796.73,1402890.06,0
429,60,F,White British,Southeast,64002.86,NA,64002.86,27885.33,0,0,57725.12,2018.87,1953072.05,35324.73
430,26,M,White British,Scotland,48455.3,10065.98,58521.28,22349.42,0,0,36171.85,1634.16,34992.82,16048.39
431,42,M,White British,Midlands,56448.79,9839.7,66288.49,NA,0,0,66288.49,1757.04,720765.75,23741.11
432,47,F,White British,Southeast,66610.34,NA,66610.34,28898.43,0,0,59667.63,2097.72,1273076.88,0
